loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus
1508764,2565149,12/21/2015,debtconsolidation,0,25916,60 months,9.84,549,A1,Current
1243285,2367352,10/1/2014,debtconsolidation,0,15786,48 months,7.31,380,B2,Current
1855435,2378241,12/20/2015,debtconsolidation,0,18727,36 months,11.97,622,E1,Default
1173418,2644804,12/6/2014,debtconsolidation,0,18786,60 months,14.96,447,B1,Current
1023410,2714705,9/24/2015,debtconsolidation,0,15627,48 months,11.82,410,A1,Current
1328183,2023631,7/10/2015,debtconsolidation,0,23003,48 months,6.05,541,B1,Current
1427487,2855015,6/29/2015,debtconsolidation,0,19081,36 months,9.79,614,A3,Current
1464421,2371002,11/8/2014,debtconsolidation,0,18393,60 months,7.88,372,E3,Current
1151646,2506728,3/22/2016,debtconsolidation,0,28751,36 months,6.63,883,A2,Current
1448894,2604588,9/25/2015,debtconsolidation,0,22328,60 months,7.57,448,B1,Current
1885235,2079724,10/13/2014,debtconsolidation,0,16420,48 months,19.06,491,D3,Current
1702522,2666538,5/15/2015,debtconsolidation,0,28617,60 months,10.16,610,B3,Current
1415535,2467220,5/12/2015,debtconsolidation,0,22987,36 months,13.09,776,C2,Current
1047985,2837662,11/28/2014,auto,0,35384,60 months,20.98,957,E1,Default
1605077,2793541,8/3/2015,debtconsolidation,1,17674,48 months,8.94,439,D1,Current
1290217,2123965,3/2/2015,debtconsolidation,0,19883,48 months,4.95,457,B2,Current
1091726,2689768,5/24/2015,debtconsolidation,0,17036,48 months,10.58,437,B2,Current
1131876,2796086,6/25/2014,debtconsolidation,0,20939,60 months,7.14,416,A1,Current
1596228,2400385,8/9/2014,debtconsolidation,0,20731,36 months,6.37,634,D1,Current
1776033,2843301,2/18/2015,debtconsolidation,0,15243,60 months,12.58,344,C2,Current
1796692,2740117,1/25/2015,debtconsolidation,1,27829,60 months,6.9,550,E3,Default
1672877,2011116,11/25/2014,other,0,19475,48 months,10.14,495,E1,Current
1022653,2161882,1/20/2016,debtconsolidation,0,14604,36 months,9.98,471,B1,Current
1317922,2439170,12/28/2014,debtconsolidation,0,18013,36 months,10.7,587,C1,Current
1335355,2559240,5/31/2014,debtconsolidation,0,18373,36 months,7.2,569,E1,Current
1830561,2775095,8/31/2014,healthcare,0,22522,36 months,12.08,749,A1,Current
1536530,2365056,6/4/2015,debtconsolidation,0,25146,60 months,17.29,629,E1,Default
1623536,2199055,7/5/2015,debtconsolidation,0,14316,48 months,11.07,370,D2,Current
1069348,2425045,1/7/2016,debtconsolidation,0,18059,48 months,8.8,448,A3,Current
1459287,2420480,3/7/2016,debtconsolidation,0,25728,36 months,15.17,894,A2,Current
1516043,2096053,10/19/2014,business,0,13791,36 months,6.96,426,C2,Current
1562587,2544613,10/4/2014,debtconsolidation,1,17258,36 months,7.28,535,A3,Current
1262125,2206841,1/31/2016,debtconsolidation,0,17634,48 months,6.05,415,C1,Current
1067541,2360910,7/21/2015,debtconsolidation,0,23657,36 months,12.79,795,B2,Current
1219059,2322518,12/20/2015,debtconsolidation,0,20502,60 months,6.92,405,B1,Current
1475166,2010080,5/10/2015,debtconsolidation,0,15553,60 months,8.77,321,A2,Current
1021313,2308357,1/6/2016,debtconsolidation,0,30835,60 months,16.52,758,B3,Current
1673598,2502818,6/13/2014,debtconsolidation,0,22616,48 months,8.95,562,B2,Current
1844855,2567370,4/20/2015,debtconsolidation,0,19673,48 months,7.28,474,A1,Current
1820351,2822763,6/15/2015,debtconsolidation,0,20056,36 months,12.87,675,A2,Current
1638946,2720467,6/16/2016,debtconsolidation,0,17512,60 months,10.7,378,C2,Current
1822870,2497977,11/13/2014,debtconsolidation,0,23168,60 months,15.87,562,A1,Current
1723663,2295440,3/7/2016,debtconsolidation,0,24611,36 months,8.19,773,B2,Current
1067210,2265357,12/18/2014,debtconsolidation,0,18473,48 months,12.4,490,C1,Current
1779192,2721144,3/1/2016,debtconsolidation,0,15205,36 months,10.6,495,A2,Current
1622537,2278941,12/8/2014,debtconsolidation,0,24555,60 months,11.82,544,B2,Current
1873545,2332558,11/4/2015,debtconsolidation,0,17311,36 months,5.2,520,B2,Current
1422550,2146422,4/17/2016,debtconsolidation,0,8820,48 months,7.42,213,B2,Current
1372465,2195423,1/2/2016,debtconsolidation,0,24813,48 months,6.62,590,A3,Current
1248919,2616828,5/14/2016,debtconsolidation,0,21390,48 months,25.65,717,E3,Default
1504059,2674955,2/26/2015,debtconsolidation,0,25354,36 months,6.32,775,C2,Current
1232950,2683758,11/29/2014,debtconsolidation,0,19257,60 months,10.07,410,A3,Current
1654433,2034683,9/22/2015,homeimprovement,0,19575,48 months,6.16,461,C3,Current
1018890,2643436,6/21/2014,debtconsolidation,0,16116,48 months,13.87,439,E2,Current
1562082,2349535,1/15/2016,debtconsolidation,0,23188,48 months,4.76,531,B1,Current
1573199,2559604,10/2/2015,debtconsolidation,0,25949,60 months,25.78,774,E1,Default
1598191,2096097,11/23/2015,debtconsolidation,0,15565,48 months,8.07,380,B1,Current
1785938,2465329,1/14/2015,debtconsolidation,0,18152,60 months,13.06,414,D3,Current
1036940,2816258,11/9/2015,debtconsolidation,0,21839,60 months,10.69,471,C1,Current
1508407,2463183,9/8/2015,debtconsolidation,1,20248,36 months,6.65,622,E2,Default
1271405,2759182,2/28/2016,debtconsolidation,0,21436,48 months,8.82,532,A3,Current
1623329,2753649,10/1/2015,auto,0,18342,48 months,10.34,468,C1,Current
1086320,2713010,5/30/2014,debtconsolidation,0,14040,60 months,12.4,315,E1,Current
1219107,2197614,6/25/2014,debtconsolidation,0,17266,36 months,10.41,560,D3,Current
1456324,2740165,6/20/2015,debtconsolidation,0,24191,60 months,12.74,547,B2,Current
1736795,2469433,11/1/2015,debtconsolidation,0,27616,48 months,12.77,738,E1,Current
1851678,2006925,3/8/2015,debtconsolidation,0,25888,60 months,11.1,564,C1,Current
1318890,2105103,12/30/2015,debtconsolidation,1,22646,60 months,11.97,503,B3,Current
1719195,2815496,7/24/2015,other,1,20413,48 months,9.23,510,A1,Current
1370436,2041440,2/13/2015,debtconsolidation,0,29836,60 months,5.05,564,A1,Current
1219230,2440787,11/26/2015,debtconsolidation,0,22312,36 months,17.97,806,A2,Current
1001644,2101277,12/26/2014,debtconsolidation,0,18564,48 months,10.47,475,E1,Current
1379535,2683330,6/20/2014,debtconsolidation,1,15952,36 months,9.64,512,B1,Current
1102831,2579096,4/14/2015,debtconsolidation,0,17129,60 months,13.89,398,B1,Default
1086095,2169757,1/11/2016,debtconsolidation,0,25242,36 months,5.89,767,A2,Current
1525000,2557226,11/10/2015,debtconsolidation,0,25145,48 months,9.48,631,B2,Current
1693237,2244753,5/11/2016,debtconsolidation,0,19172,36 months,11.16,629,B1,Current
1144041,2312536,4/17/2016,homeimprovement,0,24415,48 months,9.56,614,B2,Current
1577351,2393236,5/28/2014,debtconsolidation,0,13410,60 months,11.66,296,B2,Current
1788116,2682314,11/28/2014,debtconsolidation,0,20593,36 months,14.18,706,A2,Current
1582880,2467918,7/9/2014,debtconsolidation,0,14957,48 months,7.66,363,B3,Current
1394762,2520393,7/27/2015,debtconsolidation,0,19837,48 months,6.36,469,C1,Current
1594538,2204839,6/6/2015,other,0,31294,60 months,10.26,669,A1,Current
1705223,2810390,9/30/2014,homeimprovement,0,23478,60 months,6.78,462,D2,Current
1775676,2179305,11/22/2015,business,0,19221,60 months,28.07,599,C2,Default
1426581,2058841,6/29/2015,debtconsolidation,0,21114,48 months,8.15,517,A1,Current
1389100,2376894,12/29/2015,other,0,23419,60 months,8.14,476,E1,Current
1516901,2858227,1/13/2015,debtconsolidation,0,28493,36 months,10.02,920,E1,Default
1578732,2274005,1/8/2015,debtconsolidation,0,18405,48 months,15.19,514,A1,Current
1135925,2177249,7/29/2014,debtconsolidation,0,25477,60 months,15.73,616,B1,Current
1213954,2728137,8/22/2015,other,0,28351,36 months,12.92,954,C3,Default
1398754,2132477,1/23/2016,other,0,28154,60 months,4.51,525,B1,Current
1192178,2693000,6/18/2014,debtconsolidation,0,22117,48 months,17.97,649,B1,Current
1429752,2651456,4/30/2015,debtconsolidation,0,16904,48 months,14.64,467,A3,Current
1316566,2101636,9/19/2014,debtconsolidation,0,20512,60 months,9.92,435,A1,Current
1627632,2816585,8/1/2014,debtconsolidation,0,22272,48 months,9.69,562,A2,Current
1697217,2196834,7/19/2014,debtconsolidation,1,17591,60 months,9.56,370,E2,Current
1553124,2819934,7/24/2015,debtconsolidation,0,11053,48 months,12.11,292,A3,Current
1886022,2846316,10/30/2015,debtconsolidation,0,25305,36 months,9.37,809,B2,Current
1067783,2013986,10/24/2014,debtconsolidation,0,15284,36 months,10.61,498,B3,Current
1765055,2004276,6/19/2016,debtconsolidation,0,17369,48 months,7.28,418,C3,Current
1699511,2752961,11/17/2014,debtconsolidation,0,21131,36 months,7.47,657,A1,Current
1576130,2051561,4/29/2016,debtconsolidation,0,24354,36 months,23.14,945,E3,Default
1742184,2612568,1/25/2015,debtconsolidation,0,29644,36 months,10.55,964,A2,Current
1219113,2039681,5/16/2016,business,0,23101,36 months,20.5,864,C3,Current
1009276,2332408,10/27/2014,debtconsolidation,0,25260,36 months,10.28,818,B2,Current
1594753,2623458,6/22/2016,debtconsolidation,0,19217,36 months,10.52,625,A2,Current
1251889,2563432,2/1/2015,debtconsolidation,0,21410,60 months,8.52,439,C2,Current
1442815,2579127,12/7/2014,debtconsolidation,0,21546,48 months,7.55,521,B2,Current
1154100,2869691,12/31/2014,business,0,27054,36 months,6.55,830,D1,Default
1798147,2348073,2/23/2016,debtconsolidation,0,17883,60 months,8.86,370,D1,Current
1367264,2332889,11/7/2014,debtconsolidation,0,16021,36 months,14.66,553,E2,Current
1798974,2145143,2/19/2015,debtconsolidation,0,26771,60 months,12.2,598,C2,Current
1008765,2818973,12/28/2014,debtconsolidation,0,10454,48 months,10.88,270,C2,Current
1849426,2350770,1/4/2016,debtconsolidation,0,31467,60 months,10.91,683,C3,Current
1603518,2646990,9/22/2014,other,0,23419,36 months,7.11,724,C1,Current
1177247,2125518,3/25/2015,debtconsolidation,0,19390,60 months,8.24,395,A3,Current
1476762,2260458,9/15/2015,debtconsolidation,0,19706,60 months,11.38,432,B3,Current
1476216,2118160,6/20/2016,debtconsolidation,0,15341,60 months,8.59,315,B3,Current
1530998,2509782,7/22/2015,debtconsolidation,0,22124,36 months,4.3,656,C2,Current
1075572,2280016,11/24/2014,debtconsolidation,0,20797,36 months,18.45,757,A3,Default
1729370,2264691,1/13/2015,debtconsolidation,0,28019,60 months,12.49,630,A3,Default
1467627,2067379,11/5/2014,debtconsolidation,0,28920,48 months,7.17,695,D2,Current
1624104,2763456,3/16/2015,debtconsolidation,0,16073,36 months,8.87,510,C1,Current
1322611,2731805,3/12/2015,debtconsolidation,0,17909,60 months,11.27,392,C2,Current
1825276,2527671,8/12/2014,debtconsolidation,0,25434,60 months,9.71,537,E1,Current
1195452,2310790,7/11/2014,debtconsolidation,0,23608,36 months,17.38,846,E3,Current
1479015,2652014,8/29/2014,debtconsolidation,0,27374,48 months,16.53,783,A2,Current
1152739,2648068,4/24/2015,healthcare,1,23546,60 months,7.58,473,B3,Current
1618046,2415593,12/1/2015,debtconsolidation,0,23862,36 months,8.78,756,A3,Current
1724600,2505897,6/16/2015,debtconsolidation,0,33196,48 months,11.16,861,B3,Current
1774522,2034478,7/7/2015,homeimprovement,0,17457,36 months,5.82,530,B2,Current
1326503,2252942,8/25/2014,debtconsolidation,0,23789,48 months,5.21,550,D2,Current
1326927,2490980,1/20/2016,debtconsolidation,0,23520,48 months,15.21,657,B3,Current
1748463,2464646,5/24/2015,debtconsolidation,0,16125,48 months,12.27,427,C2,Current
1828450,2210739,4/18/2015,debtconsolidation,0,16437,36 months,9.37,526,C2,Current
1210475,2489341,4/27/2016,debtconsolidation,0,17520,48 months,9.95,444,D3,Current
1566247,2370488,6/6/2015,homeimprovement,0,28989,60 months,14.24,678,C3,Current
1883592,2273715,3/11/2016,debtconsolidation,0,22995,60 months,10.13,490,C2,Default
1136640,2573208,3/2/2015,debtconsolidation,0,21481,36 months,9.85,692,C2,Current
1035762,2263828,5/6/2015,debtconsolidation,0,10537,36 months,15.51,368,E2,Current
1146627,2057521,4/7/2015,debtconsolidation,0,18213,48 months,12.28,482,A3,Current
1039668,2269278,5/31/2015,debtconsolidation,0,25076,60 months,8.13,510,B3,Current
1061172,2770629,6/28/2016,debtconsolidation,0,18914,48 months,11.87,497,C2,Current
1283343,2103402,11/20/2014,debtconsolidation,0,13454,36 months,8.2,423,A2,Current
1740895,2672425,12/28/2014,healthcare,0,18938,60 months,17.01,471,E2,Current
1352622,2664811,8/2/2015,debtconsolidation,0,30509,48 months,8.25,748,C2,Default
1474937,2690967,5/17/2014,debtconsolidation,0,19743,48 months,8.14,483,A3,Current
1892694,2612197,7/16/2015,debtconsolidation,0,22486,48 months,5.48,523,A2,Current
1631868,2228017,2/12/2015,debtconsolidation,0,30771,,8.61,973,A1,Default
1045552,2241509,5/26/2014,debtconsolidation,0,15745,36 months,11.07,516,C1,Current
1394000,2749054,9/20/2015,debtconsolidation,0,27554,60 months,12.31,617,B1,Current
1195323,2386113,2/12/2015,debtconsolidation,0,24079,48 months,12.76,643,C2,Current
1228052,2207906,9/8/2014,debtconsolidation,0,20503,36 months,6.88,632,D1,Current
1018231,2539969,1/18/2015,debtconsolidation,0,22509,36 months,10.16,728,D1,Current
1770089,2136543,9/27/2014,debtconsolidation,0,22983,60 months,7.74,463,A2,Current
1621675,2497260,4/20/2015,debtconsolidation,0,23638,60 months,16.32,579,C1,Default
1327311,2861705,11/18/2015,debtconsolidation,1,17379,60 months,7.73,350,A1,Current
1777839,2765558,5/21/2014,debtconsolidation,0,27043,36 months,7.11,836,B3,Current
1716440,2537341,2/23/2015,debtconsolidation,0,14779,48 months,7.64,358,C3,Current
1389598,2410993,12/17/2015,homeimprovement,0,18891,36 months,10.24,612,D2,Current
1095382,2603911,11/11/2015,education,0,11238,36 months,11.97,373,B3,Current
1183647,2398060,7/30/2014,debtconsolidation,0,19698,60 months,13.21,450,E1,Current
1248544,2448414,8/28/2015,homeimprovement,0,,60 months,5.05,332,A1,Current
1722608,2105211,12/3/2015,debtconsolidation,0,25346,60 months,6.18,492,B2,Current
1053132,2747184,7/9/2015,debtconsolidation,0,26886,48 months,11.57,702,C3,Current
1765767,2120128,10/7/2015,debtconsolidation,0,24284,60 months,9.1,505,C2,Current
1462287,2305133,6/20/2015,debtconsolidation,0,20767,36 months,4.54,618,B1,Current
1051123,2414074,7/11/2014,debtconsolidation,0,22403,48 months,7.6,543,B1,Current
1623305,2253178,3/9/2016,debtconsolidation,0,25319,48 months,10.15,644,B3,Current
1058080,2722561,8/17/2014,debtconsolidation,1,25306,48 months,11.42,659,E3,Current
1142755,2135908,5/10/2015,debtconsolidation,1,19177,60 months,14.43,451,C2,Current
1176463,2450266,5/30/2015,debtconsolidation,0,18470,,14.18,431,A2,Current
1445549,2271936,12/30/2015,debtconsolidation,,30898,60 months,13.01,703,B1,Current
1629091,2771058,12/31/2014,debtconsolidation,0,22611,60 months,9.67,477,E1,Current
1412461,2650809,1/29/2016,debtconsolidation,0,21456,36 months,17.86,774,E1,Default
1895307,2476345,6/16/2016,debtconsolidation,0,14636,36 months,9.62,470,A1,Current
1435525,2487471,11/13/2014,debtconsolidation,0,23347,36 months,12.88,785,E1,Current
1529750,2242312,8/10/2014,debtconsolidation,0,19503,36 months,8.95,620,E1,Current
1454232,2026172,6/23/2014,debtconsolidation,0,20616,60 months,4.61,385,E2,Current
1366688,2533191,8/5/2015,debtconsolidation,0,17871,60 months,5.39,340,E1,Current
1141827,2830329,6/15/2016,debtconsolidation,0,21330,48 months,13.88,582,A1,Current
1629609,2189387,12/22/2015,homeimprovement,0,25571,60 months,12.56,576,B2,Current
1420393,2347872,1/26/2015,debtconsolidation,0,23441,48 months,4.41,534,E2,Current
1122016,2680761,4/28/2015,homeimprovement,0,27047,60 months,7.91,547,A3,Current
1358817,2721213,6/21/2015,debtconsolidation,0,19491,48 months,8.99,485,A3,Current
1551704,2030542,4/3/2016,debtconsolidation,0,18764,36 months,8.51,592,A3,Current
1171122,2198924,8/6/2015,debtconsolidation,0,26433,60 months,13.13,603,A2,Current
1610281,2267762,3/18/2016,homeimprovement,0,18998,36 months,4.91,569,D1,Current
1010369,2410128,5/26/2016,debtconsolidation,0,27756,60 months,12.31,622,A2,Current
1863182,2547844,5/29/2015,business,0,17282,60 months,10.25,369,A3,Current
1635695,2664462,6/19/2015,debtconsolidation,0,23507,48 months,11.71,616,A3,Current
1317450,2136482,4/3/2015,debtconsolidation,0,25549,36 months,18.25,927,B1,Current
1372384,2218569,8/13/2014,debtconsolidation,0,11010,48 months,9.32,276,B3,Current
1289328,2272974,2/12/2015,debtconsolidation,0,14418,48 months,13.46,390,D2,Current
1206205,2283934,10/6/2015,debtconsolidation,0,20057,48 months,6.22,473,E2,Current
1455394,2440917,6/26/2016,debtconsolidation,0,12873,36 months,6.36,394,C1,Current
1053997,2803013,11/4/2015,debtconsolidation,0,26558,36 months,6.41,813,B2,Current
1761632,2669437,8/8/2014,business,0,21513,36 months,6.99,664,A2,Current
1059586,2730658,10/14/2015,debtconsolidation,0,32634,48 months,9.73,823,E1,Default
1015006,2598710,3/9/2016,debtconsolidation,0,14917,36 months,7.23,462,C3,Current
1160097,2466307,11/26/2015,debtconsolidation,0,25513,36 months,12.68,856,D2,Default
1549039,2831802,2/20/2015,debtconsolidation,0,19358,60 months,14.33,454,B3,Current
1728099,2210104,12/22/2015,other,0,22371,48 months,9.75,565,A1,Current
1255358,2391314,2/28/2016,debtconsolidation,0,21317,60 months,4.71,399,A2,Current
1878791,2733030,11/17/2015,debtconsolidation,0,29917,48 months,8.4,736,D3,Default
1794211,2892528,2/20/2016,debtconsolidation,0,16818,36 months,10.64,548,C3,Current
1458061,2354092,1/8/2016,debtconsolidation,0,28045,48 months,12.28,742,E3,Default
1860216,2636238,7/20/2014,debtconsolidation,0,17426,36 months,9.82,561,A3,Current
1602847,2770111,8/1/2014,debtconsolidation,1,17734,60 months,6.92,350,D2,Current
1709192,2125864,9/12/2015,debtconsolidation,0,27140,48 months,7.48,656,C1,Current
1615155,2090500,5/14/2015,debtconsolidation,0,16415,60 months,13.15,375,B3,Current
1642950,2721730,10/5/2015,other,0,23340,60 months,18.72,602,A2,Current
1768644,2532125,7/17/2015,debtconsolidation,0,15080,60 months,9.38,316,A3,Current
1045298,2164968,5/25/2014,debtconsolidation,0,12832,60 months,6.58,252,E2,Current
1070345,2782578,5/30/2015,debtconsolidation,1,18484,60 months,14.32,433,E3,Current
1450470,2885771,3/15/2015,debtconsolidation,0,20431,48 months,5.27,473,C3,Current
1133377,2842471,11/25/2015,healthcare,0,27183,48 months,13.8,740,C3,Default
1597646,2256268,8/22/2014,debtconsolidation,0,20596,60 months,11.98,458,E3,Current
1580921,2340428,4/11/2015,debtconsolidation,0,24770,48 months,7.11,594,A2,Current
1114580,2184997,3/13/2016,debtconsolidation,1,16556,60 months,10.26,354,C2,Current
1191159,2550691,12/28/2015,homeimprovement,1,18702,60 months,10.55,402,A1,Current
1546658,2241895,5/17/2014,debtconsolidation,1,19684,48 months,15.32,551,C3,Default
1520533,2848409,5/25/2015,debtconsolidation,0,14283,48 months,15.66,402,D2,Current
1114400,2493196,10/22/2015,debtconsolidation,0,18474,60 months,7.02,366,D3,Current
1704668,2881469,7/8/2015,debtconsolidation,0,17390,36 months,6.41,532,B1,Current
1630272,2635912,5/31/2015,debtconsolidation,0,20378,48 months,9.34,510,C3,Current
1790802,2871224,2/13/2015,debtconsolidation,0,16519,60 months,6.22,321,C2,Current
1232734,2014435,11/2/2014,debtconsolidation,0,17931,36 months,7.32,556,A3,Current
1522466,2786540,5/10/2016,debtconsolidation,0,10661,36 months,15.69,373,B1,Current
1280197,2578428,11/24/2015,debtconsolidation,0,16211,60 months,17.74,409,C2,Default
1159062,2243153,1/27/2015,debtconsolidation,0,24865,36 months,10.46,808,C3,Current
1487372,2564955,10/12/2015,other,0,28469,60 months,8.33,582,B1,Current
1436158,2288608,5/11/2016,debtconsolidation,0,18882,,12.99,636,A3,Current
