,loanId,memberId,date,purpose,isJointApplication,loanAmount,term,interestRate,monthlyPayment,grade,loanStatus,residentialState,yearsEmployment,homeOwnership,annualIncome,incomeVerified,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon
74575,1317659,2080558,8/2/2014,debtconsolidation,0.0,20839.0,48 months,12.28,552,A2,Current,DC,10+ years,own,59345,1,10.43,26,17,16.0,14,10293,49.03,2,0,0,0
74576,1255990,2231072,10/29/2015,homeimprovement,0.0,15569.0,48 months,11.93,409,A2,Current,UT,< 1 year,own,50552,1,15.7,9,16,14.0,10,12114,63.63,0,0,0,1
74577,1080612,2852866,4/29/2016,debtconsolidation,0.0,23101.0,48 months,5.27,535,B3,Current,CA,2-5 years,own,50729,1,16.74,36,13,11.0,5,21012,100.0,0,0,0,1
74578,1291292,2181526,5/27/2014,homeimprovement,0.0,20658.52458734873,48 months,12.26,644,A1,Current,OH,2-5 years,own,52727,1,23.55,8,22,18.0,11,16756,79.52,0,1,1,0
74579,1058799,2255528,6/26/2015,homeimprovement,0.0,24358.0,60 months,6.98,482,C2,Current,IN,2-5 years,mortgage,49514,0,18.12,36,13,13.0,9,13455,65.83,4,0,0,0
74580,1294239,2702252,12/22/2014,homeimprovement,0.0,23482.0,60 months,6.62,461,E1,Current,TX,10+ years,own,54172,0,16.97,39,19,12.0,10,21662,97.39,0,0,0,0
74581,1694297,2111705,4/28/2015,debtconsolidation,0.0,31387.0,60 months,10.6,676,D1,Current,NV,1 year,rent,56099,1,14.37,21,17,9.0,9,16759,64.43,0,0,0,0
74582,1012284,2434990,7/24/2015,debtconsolidation,0.0,21802.0,36 months,11.2,716,C1,Current,MT,2-5 years,mortgage,54321,0,25.38,22,9,5.0,4,14607,63.35,0,0,0,0
74583,1174173,2217739,2/4/2016,debtconsolidation,0.0,21366.0,48 months,13.42,578,A3,Current,TN,1 year,rent,58480,1,9.0,33,16,9.0,8,16186,26.54,0,0,0,1
74584,1109313,2295065,1/11/2015,debtconsolidation,0.0,24146.0,60 months,14.19,564,B3,Current,VT,10+ years,own,56282,1,9.2,4,21,12.0,10,17137,44.55,1,0,0,0
74585,1899140,2545244,9/24/2015,other,0.0,15318.0,48 months,12.66,408,B3,Current,SD,1 year,mortgage,58972,1,16.09,20,19,11.0,8,14280,51.32,0,0,0,1
74586,1707483,2574146,2/23/2015,debtconsolidation,0.0,21087.0,36 months,8.15,662,D2,Default,CO,10+ years,mortgage,52091,0,15.94,36,10,7.0,6,19749,31.63,0,0,0,1
74587,1406604,2382962,7/9/2015,debtconsolidation,0.0,15230.0,60 months,9.25,318,E1,Current,MI,1 year,rent,52901,0,21.5,7,15,11.0,11,13814,72.15,0,0,0,0
74588,1804514,2404187,5/18/2016,debtconsolidation,0.0,19595.0,48 months,5.94,460,C3,Current,NM,2-5 years,mortgage,56528,0,20.18,4,20,17.0,10,13172,61.02,0,10,5,15
74589,1764082,2523652,10/20/2014,debtconsolidation,0.0,25989.0,48 months,8.93,646,A3,Current,TN,1 year,mortgage,52903,0,16.26,5,18,12.0,9,18167,63.15,0,0,0,14
74590,1185610,2628548,9/22/2015,debtconsolidation,0.0,28399.0,60 months,4.85,534,B2,Current,NC,10+ years,mortgage,57004,1,13.42,4,11,7.0,4,14195,57.73,0,0,0,0
74591,1222847,2624109,9/29/2014,debtconsolidation,0.0,31016.0,60 months,13.73,717,A2,Current,DC,< 1 year,own,56458,1,18.5,5,15,14.0,5,16992,71.05,0,0,0,0
74592,1890284,2055323,10/2/2015,debtconsolidation,0.0,20591.0,48 months,7.64,499,B1,Current,MO,< 1 year,own,51615,0,13.62,5,7,6.0,2,13733,64.33,0,1,1,1
74593,1719038,2524281,12/7/2014,homeimprovement,0.0,19909.0,36 months,9.3,636,A1,Current,CA,1 year,own,54843,1,22.45,7,15,8.0,5,15878,52.37,0,0,0,3
74594,1853941,2781313,7/1/2015,debtconsolidation,0.0,26314.0,48 months,6.93,629,A1,Current,FL,< 1 year,rent,54148,0,12.37,26,19,17.0,17,16035,64.19,0,0,0,0
74595,1775649,2399998,8/12/2015,debtconsolidation,0.0,22339.0,48 months,12.78,597,C1,Current,UT,10+ years,mortgage,52489,1,15.48,33,18,13.0,13,12162,90.39,0,0,0,0
74596,1178599,2123873,6/22/2016,debtconsolidation,0.0,25606.0,36 months,9.17,816,A3,Current,FL,6-9 years,rent,57323,1,16.65,20,20,16.0,11,17768,72.18,11,0,0,0
74597,1244077,2028212,3/3/2015,debtconsolidation,1.0,14290.0,48 months,8.03,349,B3,Current,MI,10+ years,rent,54151,1,9.87,16,16,13.0,11,15696,55.59,0,0,0,1
74598,1191498,2463532,6/5/2015,debtconsolidation,0.0,19278.0,60 months,16.08,470,A2,Current,TN,10+ years,rent,59826,1,28.21,5,15,8.0,5,14055,53.59,0,0,0,0
74599,1607804,2384921,6/19/2015,debtconsolidation,0.0,20576.0,48 months,12.08,543,B2,Current,TX,2-5 years,own,53636,1,17.19,3,15,14.0,10,13188,63.47,0,9,6,1
74600,1244293,2453673,10/13/2015,debtconsolidation,1.0,23236.0,60 months,6.47,454,B1,Default,AZ,< 1 year,rent,52083,0,14.04,2,14,13.0,8,11378,54.03,0,0,0,1
74601,1766917,2296299,1/15/2016,debtconsolidation,0.0,27764.0,48 months,9.37,696,D1,Default,RI,6-9 years,mortgage,49282,1,20.39,23,15,14.0,11,10620,60.73,0,0,0,0
74602,1629477,2437698,10/8/2014,debtconsolidation,0.0,20068.0,36 months,16.54,711,B1,Current,TX,2-5 years,mortgage,53342,1,22.24,4,17,17.0,17,13484,86.75,0,0,0,0
74603,1728199,2171543,2/3/2016,other,0.0,25680.0,36 months,9.83,827,A2,Current,OH,1 year,rent,50803,1,4.55,9,18,16.0,5,21827,85.99,0,0,0,2
74604,1806014,2336365,4/23/2016,debtconsolidation,0.0,15240.0,48 months,11.97,401,B1,Current,DC,2-5 years,rent,52829,1,14.1,2,18,9.0,5,14722,71.12,0,1,1,1
74605,1435301,2079525,6/4/2015,debtconsolidation,0.0,20658.52458734873,48 months,7.77,462,B3,Current,LA,6-9 years,rent,55434,1,8.61,3,20,15.0,13,18156,82.61,6,7,5,0
74606,1099654,2230387,5/15/2015,debtconsolidation,0.0,15020.0,36 months,7.73,469,E1,Current,NY,6-9 years,own,57730,0,16.37,23,9,8.0,4,15400,75.43,1,0,0,1
74607,1461674,2591486,11/18/2014,debtconsolidation,0.0,17890.0,36 months,15.71,626,B1,Default,NE,10+ years,own,53598,1,17.74,6,16,12.0,8,17138,68.48,0,0,0,0
74608,1591597,2111394,2/2/2016,business,0.0,19717.0,60 months,10.72,426,A2,Current,AL,6-9 years,mortgage,55581,1,8.28,4,19,13.0,13,12157,38.3,0,0,0,0
74609,1828925,2246410,2/6/2016,debtconsolidation,0.0,26472.0,36 months,14.46,911,B2,Current,OK,10+ years,own,58269,0,20.19,4,9,7.0,3,13909,60.56,0,0,0,2
74610,1486351,2566439,7/29/2014,debtconsolidation,0.0,28230.0,48 months,5.96,662,D2,Current,ME,10+ years,own,55347,1,20.99,1,21,21.0,9,15200,74.18,10,0,0,11
74611,1808792,2268484,7/11/2015,debtconsolidation,0.0,22478.0,36 months,15.12,781,B2,Current,MN,10+ years,own,56941,0,15.03,24,17,13.0,6,13454,65.91,0,1,1,0
74612,1519408,2252563,10/5/2015,other,0.0,22111.0,48 months,7.07,530,A2,Current,SD,< 1 year,own,56571,1,9.78,8,13,12.0,10,14823,70.65,0,0,0,17
74613,1429876,2615277,7/15/2015,debtconsolidation,0.0,22957.0,60 months,5.37,437,A2,Current,KS,2-5 years,own,54579,1,21.83,1,15,9.0,7,15515,53.96,0,14,11,0
74614,1260094,2651019,11/9/2015,auto,0.0,31365.0,36 months,5.87,952,C1,Current,CT,1 year,rent,53425,1,22.99,4,21,15.0,12,15187,69.23,0,0,0,0
74615,1137093,2584735,5/4/2016,debtconsolidation,0.0,25587.0,36 months,7.13,792,A3,Current,NJ,2-5 years,own,57274,1,18.84,31,17,14.0,8,12856,68.35,0,10,5,0
74616,1777167,2608381,8/19/2015,homeimprovement,0.0,13865.0,36 months,11.55,458,C2,Current,ME,10+ years,mortgage,55604,1,18.33,27,18,17.0,8,15312,57.09,0,0,0,0
74617,1121296,2343383,9/6/2015,debtconsolidation,0.0,25328.0,36 months,10.11,819,E2,Current,AZ,10+ years,rent,54015,1,25.77,4,17,14.0,12,11274,66.95,0,0,0,0
74618,1261627,2450463,7/9/2015,debtconsolidation,0.0,24101.0,48 months,7.15,579,C1,Current,KS,1 year,mortgage,61062,1,19.38,10,16,9.0,6,13840,72.95,0,0,0,0
74619,1413979,2806890,11/10/2015,debtconsolidation,1.0,27035.0,36 months,13.15,913,B3,Current,CA,1 year,own,50633,1,8.58,3,11,11.0,7,14269,66.68,0,0,0,0
74620,1368501,2000381,12/10/2014,debtconsolidation,0.0,14632.0,36 months,8.7,463,C2,Current,KY,2-5 years,mortgage,56899,1,14.85,8,8,6.0,6,15976,79.44,0,0,0,2
74621,1846458,2625333,12/17/2015,debtconsolidation,0.0,18716.0,36 months,10.15,605,C1,Current,NY,6-9 years,rent,60104,1,17.5,3,13,13.0,12,11063,77.2,0,0,0,1
74622,1609652,2542241,9/25/2014,education,0.0,21598.0,36 months,17.6,776,C1,Current,CA,10+ years,rent,60162,1,19.72,19,20,18.0,12,15423,65.93,3,0,0,2
74623,1164808,2510696,4/28/2015,debtconsolidation,0.0,23654.0,48 months,9.61,596,A3,Current,WA,2-5 years,mortgage,54974,1,4.72,1,9,10.0,7,12461,67.57,1,0,0,0
74624,1463529,2074002,5/19/2015,business,0.0,13640.0,60 months,8.02,277,C3,Current,IN,2-5 years,own,51104,1,15.04,6,16,15.0,13,17809,71.55,1,3,2,1
74625,1107027,2579482,9/25/2014,debtconsolidation,0.0,28842.0,60 months,9.48,605,A3,Current,TN,10+ years,own,51868,1,12.62,6,14,10.0,5,15079,45.06,0,0,0,0
74626,1343675,2396522,8/6/2014,debtconsolidation,0.0,19088.0,48 months,10.06,485,A1,Current,AR,6-9 years,mortgage,53289,1,13.22,31,10,9.0,8,13702,30.02,0,0,0,0
74627,1133366,2021773,10/10/2015,debtconsolidation,0.0,16207.0,36 months,6.37,496,D2,Current,DE,10+ years,own,49800,0,10.71,28,5,4.0,2,14002,42.99,0,0,0,0
74628,1234335,2223142,2/22/2016,debtconsolidation,0.0,24702.0,36 months,12.13,822,A1,Current,MT,2-5 years,own,57794,1,20.36,2,13,11.0,6,16313,77.19,0,0,0,1
74629,1126729,2189528,2/13/2015,debtconsolidation,0.0,27283.0,36 months,11.97,906,A1,Current,ID,6-9 years,own,56067,1,22.79,5,14,7.0,4,20619,91.87,0,0,0,0
74630,1094117,2807175,9/17/2015,debtconsolidation,0.0,17873.0,60 months,12.13,399,D2,Current,TX,10+ years,own,49771,0,24.73,7,8,5.0,3,13146,60.86,0,7,7,1
74631,1695104,2252322,12/2/2015,debtconsolidation,0.0,22479.0,60 months,7.83,454,A2,Current,DC,6-9 years,own,50982,1,13.85,36,7,4.0,3,15779,45.47,0,0,0,0
74632,1629073,2540657,5/7/2016,debtconsolidation,1.0,18000.0,36 months,4.69,537,C3,Current,WA,6-9 years,rent,52460,1,23.57,24,18,12.0,9,18070,59.24,0,0,0,0
74633,1370053,2023173,3/28/2015,debtconsolidation,0.0,16051.0,60 months,9.25,335,A1,Current,MT,6-9 years,rent,55795,1,18.09,1,18,16.0,13,14670,75.24,0,0,0,0
74634,1074728,2078598,8/1/2015,debtconsolidation,0.0,23222.0,60 months,5.29,441,A2,Current,GA,2-5 years,mortgage,51071,0,17.8,9,14,8.0,7,13034,58.11,1,0,0,0
74635,1319539,2541273,5/13/2014,debtconsolidation,0.0,21273.0,36 months,13.91,726,C2,Current,WA,1 year,rent,53424,0,17.81,33,9,5.0,2,19265,83.89,0,0,0,0
74636,1588638,2479277,6/19/2016,debtconsolidation,0.0,18960.0,60 months,8.43,388,B2,Current,TN,10+ years,mortgage,50226,0,12.21,2,22,21.0,19,15916,67.25,0,0,0,0
74637,1262916,2357878,2/17/2015,debtconsolidation,0.0,28927.0,36 months,18.4,1052,D3,Current,ME,6-9 years,rent,53400,1,19.36,5,14,10.0,8,15431,62.37,0,19,10,2
74638,1805593,2018427,1/27/2016,debtconsolidation,0.0,27030.0,48 months,6.37,639,B1,Current,TX,10+ years,mortgage,55144,1,4.84,1,16,8.0,4,12930,52.42,0,0,0,2
74639,1833046,2733062,8/2/2014,debtconsolidation,0.0,27305.0,36 months,4.17,808,B1,Current,MO,6-9 years,own,53631,0,8.18,4,12,12.0,6,15855,45.04,0,0,0,1
74640,1132206,2861003,9/27/2015,debtconsolidation,0.0,25790.0,48 months,13.13,694,D3,Default,VT,6-9 years,mortgage,52968,0,16.01,16,16,9.0,8,11679,52.74,0,0,0,1
74641,1780011,2513623,6/22/2014,debtconsolidation,0.0,30744.0,48 months,7.39,742,A3,Current,RI,6-9 years,mortgage,49627,1,9.44,7,12,6.0,3,15333,33.17,0,0,0,0
74642,1240877,2499426,3/25/2016,debtconsolidation,0.0,16510.0,60 months,7.18,328,B1,Current,MD,2-5 years,mortgage,52864,1,14.27,28,14,13.0,9,15163,87.35,0,0,0,0
74643,1332357,2462109,10/11/2015,debtconsolidation,0.0,12124.0,48 months,9.04,302,C3,Current,MS,6-9 years,rent,55631,1,23.25,21,10,5.0,2,16280,63.33,0,0,0,0
74644,1311382,2223766,9/29/2015,debtconsolidation,0.0,29120.0,60 months,9.33,609,A1,Current,CA,10+ years,mortgage,52184,0,13.49,1,16,14.0,5,15809,43.49,0,0,0,0
74645,1577340,2454660,8/6/2015,debtconsolidation,0.0,36877.0,48 months,14.0,1008,E3,Current,CA,2-5 years,rent,59860,0,15.58,2,12,7.0,4,11779,49.6,0,0,0,1
74646,1083274,2873384,6/3/2014,debtconsolidation,0.0,25672.0,60 months,7.89,519,D1,Current,FL,2-5 years,mortgage,54013,1,13.3,3,14,14.0,12,13904,69.84,0,0,0,0
74647,1409859,2221160,3/13/2016,debtconsolidation,0.0,23335.0,36 months,8.42,736,A3,Current,GA,2-5 years,rent,54294,0,23.81,14,18,18.0,17,7337,48.51,0,0,0,0
74648,1875302,2360080,8/2/2015,healthcare,0.0,12506.0,48 months,14.55,345,C1,Current,NY,1 year,own,50315,0,16.8,5,8,7.0,4,19433,75.3,0,3,2,0
74649,1607196,2600752,7/6/2015,debtconsolidation,0.0,22754.0,48 months,5.87,533,B1,Current,IA,10+ years,mortgage,53068,1,6.83,5,11,10.0,9,13816,88.44,0,0,0,0
74650,1595132,2307850,10/25/2015,debtconsolidation,0.0,22737.0,48 months,13.52,616,E3,Default,DE,10+ years,mortgage,55040,0,24.21,3,12,6.0,4,15194,69.84,15,0,0,1
74651,1206157,2068709,10/25/2015,debtconsolidation,0.0,18142.0,60 months,15.59,437,B3,Current,TX,6-9 years,mortgage,55238,1,2.93,27,9,8.0,3,18094,58.72,0,0,0,0
74652,1293612,2507197,8/1/2015,debtconsolidation,0.0,31119.0,60 months,4.42,579,A3,Current,LA,2-5 years,own,54277,0,13.9,10,15,8.0,3,14080,88.09,0,0,0,0
74653,1334346,2695241,8/7/2015,debtconsolidation,0.0,16844.0,60 months,18.56,433,A1,Current,NY,< 1 year,rent,54122,0,8.1,5,18,16.0,12,14986,75.09,3,0,0,0
74654,1654369,2005092,4/18/2015,homeimprovement,0.0,13895.0,60 months,19.52,364,D1,Current,ID,2-5 years,own,51679,0,16.36,2,12,10.0,4,17547,80.99,0,0,0,0
74655,1013784,2108949,4/22/2016,business,0.0,30698.0,60 months,10.03,653,B3,Current,CT,6-9 years,own,56042,1,18.11,18,16,11.0,6,18354,64.99,10,0,0,0
74656,1182995,2016543,10/17/2015,debtconsolidation,0.0,21954.0,36 months,11.97,729,B3,Current,NE,1 year,mortgage,56275,1,24.13,9,11,6.0,3,14798,79.6,1,0,0,0
74657,1073469,2196566,8/31/2015,debtconsolidation,0.0,24446.0,36 months,10.66,796,B3,Current,DC,6-9 years,rent,56372,1,18.9,11,16,15.0,10,13256,68.32,0,0,0,0
74658,1531089,2801640,11/9/2014,debtconsolidation,0.0,18264.0,36 months,13.55,620,B2,Current,MN,2-5 years,own,51428,1,7.96,8,16,13.0,12,20733,100.0,0,1,1,2
74659,1413083,2213716,8/3/2014,debtconsolidation,0.0,16970.0,60 months,6.55,332,A1,Current,WA,10+ years,mortgage,55255,1,21.06,7,10,9.0,4,14957,53.88,0,0,0,2
74660,1510927,2533290,5/20/2014,debtconsolidation,0.0,20439.0,36 months,8.8,648,B3,Current,MS,1 year,rent,57140,0,11.91,2,9,6.0,4,15532,84.54,0,0,0,1
74661,1593892,2597451,8/18/2014,debtconsolidation,0.0,20012.0,48 months,9.19,500,E2,Current,NE,< 1 year,own,51406,1,17.38,12,16,15.0,5,16697,42.84,0,0,0,0
74662,1638549,2048397,8/10/2014,other,0.0,17353.0,60 months,12.24,388,D2,Current,ME,6-9 years,own,53796,1,13.21,6,22,15.0,14,16670,45.81,10,0,0,1
74663,1476465,2010504,1/17/2016,debtconsolidation,0.0,23717.0,36 months,7.62,739,B1,Current,AZ,1 year,mortgage,56901,1,13.07,36,20,14.0,13,16333,74.83,2,0,0,2
74664,1711893,2666040,12/2/2014,debtconsolidation,0.0,24585.0,48 months,4.68,563,C2,Default,TX,6-9 years,own,51530,0,20.19,8,20,19.0,12,14711,64.52,0,0,0,1
74665,1471638,2069467,5/20/2015,debtconsolidation,0.0,25664.0,60 months,13.36,589,A2,Current,ME,6-9 years,mortgage,54104,1,15.48,6,14,13.0,13,15059,41.36,0,0,0,0
74666,1695918,2077889,1/14/2016,debtconsolidation,0.0,24663.0,48 months,16.44,705,A2,Current,OH,6-9 years,rent,54729,0,17.63,3,15,13.0,6,19433,61.04,0,0,0,2
74667,1533853,2125059,12/9/2015,debtconsolidation,0.0,10122.0,36 months,7.37,314,A3,Current,CT,6-9 years,rent,57180,1,21.48,5,16,13.0,5,14807,39.67,2,0,0,1
74668,1239654,2012547,6/2/2015,debtconsolidation,0.0,20486.0,36 months,9.09,652,B1,Current,SD,2-5 years,rent,61659,1,16.81,9,3,2.0,2,15517,54.4,0,0,0,2
74669,1840472,2382321,7/27/2014,debtconsolidation,0.0,20878.0,36 months,16.33,737,D3,Current,DE,2-5 years,rent,54721,1,19.16,4,13,10.0,8,18216,72.61,0,0,0,1
74670,1848709,2569876,3/11/2015,debtconsolidation,0.0,20275.0,36 months,13.45,688,B2,Default,SC,10+ years,mortgage,57020,1,20.81,1,13,11.0,8,15266,67.48,0,0,0,0
74671,1637177,2124772,5/17/2015,debtconsolidation,0.0,15665.0,48 months,12.36,415,C1,Current,CO,6-9 years,mortgage,58831,1,16.92,9,15,8.0,6,14269,98.46,0,0,0,2
74672,1135601,2685086,5/23/2016,debtconsolidation,0.0,15928.0,60 months,7.35,318,D2,Current,FL,10+ years,rent,55695,0,1.93,9,15,9.0,5,16715,77.13,0,0,0,0
74673,1157075,2687496,1/14/2015,debtconsolidation,0.0,17069.0,48 months,11.35,444,B1,Current,KS,6-9 years,rent,51929,0,27.79,15,10,7.0,6,14471,64.21,0,0,0,1
74674,1680103,2163955,10/7/2014,debtconsolidation,0.0,19398.0,48 months,11.45,506,B1,Current,CT,6-9 years,rent,51055,0,20.11,19,10,6.0,6,14571,66.81,0,0,0,1
74675,1268375,2293369,7/16/2014,homeimprovement,0.0,17538.0,60 months,13.14,400,D2,Current,MI,10+ years,mortgage,52149,1,7.77,2,13,11.0,4,9728,46.48,0,0,0,0
74676,1704354,2722146,1/4/2015,debtconsolidation,0.0,18746.0,36 months,8.88,595,A3,Current,ID,1 year,mortgage,57917,0,19.55,19,16,11.0,9,17230,62.24,0,0,0,1
74677,1312142,2858063,11/14/2014,debtconsolidation,1.0,20405.0,60 months,16.53,502,C3,Current,RI,6-9 years,own,57368,1,14.33,9,17,9.0,4,14990,67.84,3,0,0,2
74678,1589795,2787305,6/19/2014,debtconsolidation,0.0,23868.0,60 months,8.82,493,A1,Default,ID,10+ years,rent,53820,1,19.61,5,16,10.0,6,13505,70.79,13,0,0,2
74679,1713115,2144050,6/16/2014,debtconsolidation,0.0,21882.0,60 months,8.67,451,B2,Current,IL,10+ years,rent,56364,0,14.24,15,9,8.0,3,18953,44.71,0,0,0,4
74680,1285509,2501718,6/5/2014,debtconsolidation,0.0,24454.0,36 months,9.02,778,A3,Current,IN,1 year,rent,52961,1,18.58,6,11,9.0,9,13302,76.0,0,10,9,1
74681,1600210,2019449,12/22/2014,homeimprovement,0.0,18225.0,36 months,11.75,603,A3,Current,WY,< 1 year,rent,56629,0,18.6,3,14,13.0,7,16398,56.63,0,6,5,0
74682,1790929,2200066,6/23/2016,debtconsolidation,0.0,24303.0,36 months,4.58,724,E1,Current,ID,2-5 years,rent,55427,0,11.83,32,16,12.0,12,13018,88.64,4,0,0,1
74683,1807475,2744923,6/6/2016,debtconsolidation,0.0,20260.0,36 months,4.82,606,A2,Current,MT,< 1 year,mortgage,52882,1,21.69,31,10,7.0,6,21426,38.6,0,0,0,1
74684,1529482,2679730,5/15/2015,debtconsolidation,0.0,23272.0,48 months,12.58,619,B2,Current,NY,< 1 year,mortgage,50134,1,13.17,7,11,10.0,6,11623,60.29,0,0,0,0
74685,1205388,2868043,5/30/2014,debtconsolidation,0.0,19002.0,60 months,13.9,441,D1,Current,MS,6-9 years,mortgage,58264,1,13.62,28,8,7.0,5,16978,77.19,4,0,0,3
74686,1180881,2215171,3/27/2016,debtconsolidation,0.0,14257.0,48 months,5.49,332,D3,Current,ID,10+ years,own,60119,0,14.67,10,15,12.0,5,12318,53.65,0,0,0,1
74687,1707849,2609359,11/23/2015,debtconsolidation,0.0,16510.0,36 months,12.85,555,D1,Current,CA,6-9 years,rent,58666,1,24.09,2,14,11.0,6,17506,61.84,0,7,5,1
74688,1658116,2240099,3/10/2016,debtconsolidation,0.0,23789.0,48 months,16.9,685,D3,Current,CO,6-9 years,own,60056,1,9.47,24,13,10.0,7,17115,63.73,0,0,0,1
74689,1226010,2333670,2/16/2016,debtconsolidation,0.0,14944.0,48 months,12.24,395,C1,Default,IL,2-5 years,own,49604,1,11.51,6,14,10.0,8,14795,61.77,0,3,2,0
74690,1665345,2200287,10/7/2014,debtconsolidation,0.0,18591.0,60 months,7.81,375,A3,Current,ME,10+ years,mortgage,55493,0,23.69,5,16,16.0,9,14553,62.6,0,1,1,2
74691,1024671,2011454,6/17/2016,other,0.0,19265.0,36 months,6.51,591,B3,Current,IA,10+ years,rent,60963,1,26.96,4,16,9.0,4,14509,52.88,0,0,0,0
74692,1870220,2201554,4/28/2015,debtconsolidation,1.0,23411.0,36 months,17.52,841,E3,Default,AR,2-5 years,mortgage,49423,0,20.84,19,11,10.0,10,14450,51.36,0,1,1,0
74693,1831226,2845460,1/31/2016,debtconsolidation,0.0,23517.0,36 months,11.82,779,D2,Current,WA,10+ years,mortgage,59162,1,10.22,7,14,9.0,7,18146,54.94,0,0,0,1
74694,1556278,2227952,2/12/2016,debtconsolidation,0.0,12455.0,48 months,16.34,355,B3,Current,ID,6-9 years,mortgage,49036,1,14.2,22,22,16.0,12,13306,61.87,0,0,0,1
74695,1410816,2564146,9/23/2014,debtconsolidation,0.0,26049.0,60 months,13.35,597,A1,Current,NV,1 year,rent,54033,0,15.71,10,15,13.0,5,12906,81.49,0,0,0,1
74696,1249946,2037064,6/20/2016,healthcare,0.0,15826.0,48 months,10.92,408,A1,Current,MS,2-5 years,mortgage,51641,1,19.53,6,13,9.0,4,13685,80.41,13,0,0,0
74697,1526642,2036360,7/5/2015,debtconsolidation,0.0,18578.0,36 months,14.27,637,E2,Current,MD,6-9 years,rent,55356,0,11.06,6,16,14.0,6,16439,83.3,0,0,0,0
74698,1168046,2126797,12/20/2014,debtconsolidation,0.0,19898.0,36 months,7.61,620,A3,Current,TN,10+ years,rent,54391,1,23.58,13,7,5.0,3,16436,56.72,0,0,0,0
74699,1312704,2418392,2/18/2015,debtconsolidation,0.0,18643.0,48 months,7.25,449,A2,Current,MS,< 1 year,rent,60732,1,14.77,3,18,17.0,12,10512,61.95,1,10,7,0
74700,1227277,2866688,5/15/2016,debtconsolidation,0.0,18289.0,48 months,13.05,491,B2,Current,KS,2-5 years,mortgage,47580,1,6.07,31,19,18.0,9,10974,50.92,0,0,0,1
74701,1343931,2164226,1/29/2016,debtconsolidation,0.0,24402.0,60 months,8.15,497,A3,Current,DC,10+ years,mortgage,47813,1,17.42,10,20,11.0,8,14552,71.31,0,0,0,0
74702,1231108,2246274,4/3/2016,debtconsolidation,0.0,15133.0,48 months,9.65,381,A1,Current,NE,6-9 years,own,52953,1,7.79,6,14,8.0,7,13374,60.48,0,16,10,5
74703,1263849,2250842,6/14/2015,other,0.0,26402.0,60 months,14.54,622,A1,Current,CT,1 year,own,58514,1,26.38,8,15,15.0,8,11561,75.0,1,0,0,0
74704,1209841,2756917,2/21/2016,debtconsolidation,0.0,18147.0,48 months,13.8,494,B1,Current,TX,< 1 year,mortgage,53560,1,22.32,5,13,9.0,5,17304,45.82,0,19,16,0
74705,1852771,2813160,8/2/2014,debtconsolidation,0.0,23753.0,36 months,7.54,739,E1,Current,WI,2-5 years,mortgage,52805,1,25.38,31,12,9.0,8,13452,58.11,0,0,0,0
74706,1652822,2415542,3/18/2015,debtconsolidation,0.0,17029.0,60 months,14.24,398,A2,Current,CT,6-9 years,own,56802,1,18.6,3,20,18.0,8,13136,46.31,1,0,0,1
74707,1036651,2685969,10/6/2015,debtconsolidation,0.0,19058.0,48 months,11.77,500,C2,Current,KY,6-9 years,mortgage,53157,1,16.58,8,14,12.0,6,13227,70.48,8,0,0,0
74708,1253969,2249078,10/15/2014,debtconsolidation,0.0,15842.0,60 months,10.93,344,B1,Current,CT,2-5 years,rent,53243,0,18.63,19,14,11.0,4,17287,87.76,0,0,0,3
74709,1888246,2250344,7/5/2015,debtconsolidation,0.0,21185.0,36 months,6.75,652,B3,Current,OR,< 1 year,mortgage,55088,1,11.26,5,9,5.0,2,6675,46.53,0,0,0,1
74710,1521309,2195576,7/10/2014,debtconsolidation,0.0,20658.52458734873,48 months,9.87,416,B3,Current,FL,< 1 year,own,52851,0,21.18,7,17,11.0,9,14886,79.16,0,0,0,2
74711,1163838,2257924,5/29/2015,debtconsolidation,0.0,13171.0,36 months,12.14,438,B2,Current,FL,10+ years,rent,57972,0,11.1,3,18,15.0,9,18110,49.3,0,0,0,2
74712,1750959,2152996,10/2/2014,debtconsolidation,0.0,19961.0,48 months,8.38,491,A2,Current,DC,6-9 years,mortgage,57339,1,15.03,5,17,11.0,6,14124,55.68,0,1,1,0
74713,1476127,2117066,5/7/2016,debtconsolidation,0.0,18597.0,36 months,12.74,624,C3,Default,SC,2-5 years,own,55105,1,26.45,6,7,6.0,6,18245,100.0,0,0,0,2
74714,1786378,2145343,12/11/2014,debtconsolidation,0.0,23070.0,36 months,9.08,734,D2,Current,PA,2-5 years,own,57051,1,16.59,4,15,10.0,4,16157,49.05,0,4,3,0
74715,1818840,2157861,10/16/2014,debtconsolidation,0.0,18341.0,48 months,17.15,531,B1,Current,DC,10+ years,mortgage,60171,0,9.8,9,15,10.0,7,14751,71.35,1,0,0,1
74716,1190553,2590644,5/29/2014,homeimprovement,0.0,18999.0,60 months,19.0,493,E2,Current,OR,6-9 years,mortgage,49792,1,23.3,4,14,13.0,10,13943,80.21,1,0,0,1
74717,1598368,2305216,7/26/2015,debtconsolidation,0.0,19216.0,48 months,14.61,531,C2,Current,FL,2-5 years,mortgage,59251,0,20.71,19,15,14.0,6,15005,65.91,0,0,0,0
